20,said persists weakness Global also economic 
20,said unite world the must one confront to decisively challenges global 
0,said Delhi Had meeting a July 15 | 2014 Modi IST Tuesday had that Modi IndiaToday.in New fruitful Jinping Chinese UPDATED 10:13 Prime Minister Narendra he meeting a Jinping Chinese President fruitful very President Xi Brazil 
0,said discussed We tweet a range a wide issues 
0,met discussed We Modi Prime Minister Jinping Chinese Brazil discussed issues various range a Narendra President Xi sidelines the need the wide pic.twitter.com-dL6n0p17TO issues Modi July 15 @narendramodi Summit the resolve to Earlier 2014 BRICS question the manner an boundary amicable 
1,meets Modi Jinping Xi says keen discuss to sought investment enhanced summit BRICS issue India-China meeting his Brazil sector India border Times The DELHI NEW Modi Prime Jinping Chinese infrastructure FORTALEZA India Brazil - Minister Narendra Tuesday called resolving amicably President Xi row the China boundary 
1,invited China meeting the Cooperation Asia-Pacific Economic APEC November 
1,set resolve If it would example an resolution peaceful India China could amicably question the world the conflict statement the boundary entire quoted telling Xi 
1,is Brazil attend to summit the sixth BRICS 
1,tweeted Earlier Tuesday had that he discussion a fruitful President the Chinese 
1,discussed We range a wide suggested Modi July 15 pic.twitter.com-dL6n0p17TO issues @narendramodi Modi also addition the keeping view 2014 route one difficulties the more Yatra the terrain Kailash-Mansarovar 
1,called also investment enhanced Chinese hoped resolved that sector the imbalance the is infrastructure India trade countries the two 
1,serve observed Modi Narendra agents catalytic prosperity Asian global leaders The have that Jinping Chinese Brazil two India China opportunities enormous President Xi meeting the forge to bilateral Fortaleza only not partnerships beneficial mutually also 
3,reported meeting a agency the official Modi Prime Xinhua news Narendra Brazil Xi invited member India to become a founding Bank the Asian Infrastructure Investment 
4,said sign that Chairperson bar School Studies International University Jawaharlal Acharya Alka Tuesday meeting Modi Indian is a good improving ties bilateral Business Standard News The Professor Associate Studies Chinese Nehru Jinping Chinese Prime Minister Narendra countries the Centre the President Xi two Studies East Asian 
4,time case this it is the first meeting that is him Jinping President personally 
4,raised From gathered what he has two issues three one routes being I have alternative Yatra the Kailash Mansarovar considered which Chinese the have positively 
5,meeting Modi Indian Monday night Prime Minister Narendra 
5,interaction meeting The was Modi Minister first summit-level China 80-minute 
8,Brazilian Rousseff President C summit the Dilma Putin Russia L Modi Narendra 2L Jinping China 2R Zuma Africa South 6th BRICS Brazil Fortaleza Prez Vladimir Prez Xi Prez Jacob 
10,told wish contrary the she reporters talks Modi Prime joining leaders other we democratize to Minister Narendra it make it representative possible 
10,opportunity meetings The are also another Modi present to himself world the 
12,told wish contrary the she reporters talks Modi Prime joining leaders other we democratise to Minister Narendra it make it representative possible 
13,visit Modi Mr. to China year this 
13,invited Jinping China visit Modi Minister to called resolution a President Xi Tuesday China November Narendra held as negotiated dispute the leaders the first their meeting ever boundary date an two Brazil early 
13,met Fortaleza attend to Modi Xi Mr. minutes 80 extending minutes the Summit the scheduled 40 described what BRICS was discussion a frank candid covering range a issues 
13,visit Modi Mr. to China year this 
13,told officials Indian Trust the Press invited that Fortaleza India China had attend Modi to meeting leaders the Beijing November APEC 
13,possible It is visit that Modi will December 
13,reported said @narendramodi Prime PTI essential that Minister Xi Chinese maintaining peace tranquility was resolving issue the President Mr. Jinping officials other India PMO @PMOIndia border the pic.twitter.com-fBKGloFB3R their July 14 Modi Minister meeting 2014 
13,suggested Modi also the setting up route an pointed as additional yatra the he out undertaken that Kailash Mansarovar Tibet he had also pilgrimage the route the challenging current 
13,assured Xi Mr. Modi considered that this would be 
13,raised deficit The was Modi rising trade favour China reaching dol billion 29 year last 
18,gave administration The reminded after it to official an Modi Prime was agreed that Indian requested who Minister Narendra administration country his had Shanghai bank the named not previous -s headquarter to be public because talks the were not 
19,clears Victory India Modi setting up summit BRICS Fortaleza a July 16 bar UPDATED 01:50 new development bank IndiaToday.in 2014 join Modi IST hands President Jinping China Prime Minister Narendra Putin Russian Rousseff Brazil Zuma South Xi President Vladimir President Dilma African President Jacob photo the official summit 6th BRICS 
19,came agreement The meeting a Summit establishing bank the grouping the size an arrangement a five-nation launched which initial dollars billion 100 contingency reserve Modi Minister engagement his leaders global Narendra first multilateral 
19,Modi leaders countries BRICS 
19,said Hailing establishment the session the plenary benefit that bank the bank the would now member-nations only not CRA the the world the developing 
19,talks Modi Minister President Chinese Jinping Xi photo the Narendra official summit 6th BRICS 
19,Photo said Noting PTI looks he Summit that forward working leaders the it is his first BRICS bonds personal days the come to building 
19,said reformed that with reform the regime the should also be necessary so UNSC the WTO that regime an is arrangement a organizatgions internataional open trading strong global trading address that financial must aspirations the world the developing 
19,signed agreement The was ministers countries five Minister State Sitharaman Finance development the Nirmala presence the new CRA the Presidents China Russia Africa South Brazil host 
20,pitches Modi tolerance zero Times The said Deprecating yardsticks the terror FORTALEZA India Modi Prime put pressure collective different dealing terrorism global Minister Narendra Tuesday should be states deny to assumed which sanctuaries support terrorists statement a has proportions war-like seen reference a veiled neighbourhood India 
20,addressed engagement his summit the sixth was that first multilateral leaders world nations BRICS made which terrorism form any humanity zero-tolerance there he clear it should be it 
20,said persists weakness Global also economic 
20,said unite world the must one confront to decisively challenges global 
0,said Delhi Had meeting a July 15 | 2014 Modi IST Tuesday had that Modi IndiaToday.in New fruitful Jinping Chinese UPDATED 10:13 Prime Minister Narendra he meeting a Jinping Chinese President fruitful very President Xi Brazil 
0,said discussed We tweet a range a wide issues 
0,met discussed We Modi Prime Minister Jinping Chinese Brazil discussed issues various range a Narendra President Xi sidelines the need the wide pic.twitter.com-dL6n0p17TO issues Modi July 15 @narendramodi Summit the resolve to Earlier 2014 BRICS question the manner an boundary amicable 
1,meets Modi Jinping Xi says keen discuss to sought investment enhanced summit BRICS issue India-China meeting his Brazil sector India border Times The DELHI NEW Modi Prime Jinping Chinese infrastructure FORTALEZA India Brazil - Minister Narendra Tuesday called resolving amicably President Xi row the China boundary 
1,invited China meeting the Cooperation Asia-Pacific Economic APEC November 
1,set resolve If it would example an resolution peaceful India China could amicably question the world the conflict statement the boundary entire quoted telling Xi 
1,is Brazil attend to summit the sixth BRICS 
1,tweeted Earlier Tuesday had that he discussion a fruitful President the Chinese 
1,discussed We range a wide suggested Modi July 15 pic.twitter.com-dL6n0p17TO issues @narendramodi Modi also addition the keeping view 2014 route one difficulties the more Yatra the terrain Kailash-Mansarovar 
1,called also investment enhanced Chinese hoped resolved that sector the imbalance the is infrastructure India trade countries the two 
1,serve observed Modi Narendra agents catalytic prosperity Asian global leaders The have that Jinping Chinese Brazil two India China opportunities enormous President Xi meeting the forge to bilateral Fortaleza only not partnerships beneficial mutually also 
3,reported meeting a agency the official Modi Prime Xinhua news Narendra Brazil Xi invited member India to become a founding Bank the Asian Infrastructure Investment 
4,said sign that Chairperson bar School Studies International University Jawaharlal Acharya Alka Tuesday meeting Modi Indian is a good improving ties bilateral Business Standard News The Professor Associate Studies Chinese Nehru Jinping Chinese Prime Minister Narendra countries the Centre the President Xi two Studies East Asian 
4,time case this it is the first meeting that is him Jinping President personally 
4,raised From gathered what he has two issues three one routes being I have alternative Yatra the Kailash Mansarovar considered which Chinese the have positively 
5,meeting Modi Indian Monday night Prime Minister Narendra 
5,interaction meeting The was Modi Minister first summit-level China 80-minute 
8,Brazilian Rousseff President C summit the Dilma Putin Russia L Modi Narendra 2L Jinping China 2R Zuma Africa South 6th BRICS Brazil Fortaleza Prez Vladimir Prez Xi Prez Jacob 
10,told wish contrary the she reporters talks Modi Prime joining leaders other we democratize to Minister Narendra it make it representative possible 
10,opportunity meetings The are also another Modi present to himself world the 
12,told wish contrary the she reporters talks Modi Prime joining leaders other we democratise to Minister Narendra it make it representative possible 
13,visit Modi Mr. to China year this 
13,invited Jinping China visit Modi Minister to called resolution a President Xi Tuesday China November Narendra held as negotiated dispute the leaders the first their meeting ever boundary date an two Brazil early 
13,met Fortaleza attend to Modi Xi Mr. minutes 80 extending minutes the Summit the scheduled 40 described what BRICS was discussion a frank candid covering range a issues 
13,visit Modi Mr. to China year this 
13,told officials Indian Trust the Press invited that Fortaleza India China had attend Modi to meeting leaders the Beijing November APEC 
13,possible It is visit that Modi will December 
13,reported said @narendramodi Prime PTI essential that Minister Xi Chinese maintaining peace tranquility was resolving issue the President Mr. Jinping officials other India PMO @PMOIndia border the pic.twitter.com-fBKGloFB3R their July 14 Modi Minister meeting 2014 
13,suggested Modi also the setting up route an pointed as additional yatra the he out undertaken that Kailash Mansarovar Tibet he had also pilgrimage the route the challenging current 
13,assured Xi Mr. Modi considered that this would be 
13,raised deficit The was Modi rising trade favour China reaching dol billion 29 year last 
18,gave administration The reminded after it to official an Modi Prime was agreed that Indian requested who Minister Narendra administration country his had Shanghai bank the named not previous -s headquarter to be public because talks the were not 
19,clears Victory India Modi setting up summit BRICS Fortaleza a July 16 bar UPDATED 01:50 new development bank IndiaToday.in 2014 join Modi IST hands President Jinping China Prime Minister Narendra Putin Russian Rousseff Brazil Zuma South Xi President Vladimir President Dilma African President Jacob photo the official summit 6th BRICS 
19,came agreement The meeting a Summit establishing bank the grouping the size an arrangement a five-nation launched which initial dollars billion 100 contingency reserve Modi Minister engagement his leaders global Narendra first multilateral 
19,Modi leaders countries BRICS 
19,said Hailing establishment the session the plenary benefit that bank the bank the would now member-nations only not CRA the the world the developing 
19,talks Modi Minister President Chinese Jinping Xi photo the Narendra official summit 6th BRICS 
19,Photo said Noting PTI looks he Summit that forward working leaders the it is his first BRICS bonds personal days the come to building 
19,said reformed that with reform the regime the should also be necessary so UNSC the WTO that regime an is arrangement a organizatgions internataional open trading strong global trading address that financial must aspirations the world the developing 
19,signed agreement The was ministers countries five Minister State Sitharaman Finance development the Nirmala presence the new CRA the Presidents China Russia Africa South Brazil host 
20,pitches Modi tolerance zero Times The said Deprecating yardsticks the terror FORTALEZA India Modi Prime put pressure collective different dealing terrorism global Minister Narendra Tuesday should be states deny to assumed which sanctuaries support terrorists statement a has proportions war-like seen reference a veiled neighbourhood India 
20,addressed engagement his summit the sixth was that first multilateral leaders world nations BRICS made which terrorism form any humanity zero-tolerance there he clear it should be it 
20,said persists weakness Global also economic 
20,said unite world the must one confront to decisively challenges global 
0,said Delhi Had meeting a July 15 | 2014 Modi IST Tuesday had that Modi IndiaToday.in New fruitful Jinping Chinese UPDATED 10:13 Prime Minister Narendra he meeting a Jinping Chinese President fruitful very President Xi Brazil 
0,said discussed We tweet a range a wide issues 
0,met discussed We Modi Prime Minister Jinping Chinese Brazil discussed issues various range a Narendra President Xi sidelines the need the wide pic.twitter.com-dL6n0p17TO issues Modi July 15 @narendramodi Summit the resolve to Earlier 2014 BRICS question the manner an boundary amicable 
1,meets Modi Jinping Xi says keen discuss to sought investment enhanced summit BRICS issue India-China meeting his Brazil sector India border Times The DELHI NEW Modi Prime Jinping Chinese infrastructure FORTALEZA India Brazil - Minister Narendra Tuesday called resolving amicably President Xi row the China boundary 
1,invited China meeting the Cooperation Asia-Pacific Economic APEC November 
1,set resolve If it would example an resolution peaceful India China could amicably question the world the conflict statement the boundary entire quoted telling Xi 
1,is Brazil attend to summit the sixth BRICS 
1,tweeted Earlier Tuesday had that he discussion a fruitful President the Chinese 
1,discussed We range a wide suggested Modi July 15 pic.twitter.com-dL6n0p17TO issues @narendramodi Modi also addition the keeping view 2014 route one difficulties the more Yatra the terrain Kailash-Mansarovar 
1,called also investment enhanced Chinese hoped resolved that sector the imbalance the is infrastructure India trade countries the two 
1,serve observed Modi Narendra agents catalytic prosperity Asian global leaders The have that Jinping Chinese Brazil two India China opportunities enormous President Xi meeting the forge to bilateral Fortaleza only not partnerships beneficial mutually also 
3,reported meeting a agency the official Modi Prime Xinhua news Narendra Brazil Xi invited member India to become a founding Bank the Asian Infrastructure Investment 
4,said sign that Chairperson bar School Studies International University Jawaharlal Acharya Alka Tuesday meeting Modi Indian is a good improving ties bilateral Business Standard News The Professor Associate Studies Chinese Nehru Jinping Chinese Prime Minister Narendra countries the Centre the President Xi two Studies East Asian 
4,time case this it is the first meeting that is him Jinping President personally 
4,raised From gathered what he has two issues three one routes being I have alternative Yatra the Kailash Mansarovar considered which Chinese the have positively 
5,meeting Modi Indian Monday night Prime Minister Narendra 
5,interaction meeting The was Modi Minister first summit-level China 80-minute 
8,Brazilian Rousseff President C summit the Dilma Putin Russia L Modi Narendra 2L Jinping China 2R Zuma Africa South 6th BRICS Brazil Fortaleza Prez Vladimir Prez Xi Prez Jacob 
10,told wish contrary the she reporters talks Modi Prime joining leaders other we democratize to Minister Narendra it make it representative possible 
10,opportunity meetings The are also another Modi present to himself world the 
12,told wish contrary the she reporters talks Modi Prime joining leaders other we democratise to Minister Narendra it make it representative possible 
13,visit Modi Mr. to China year this 
13,invited Jinping China visit Modi Minister to called resolution a President Xi Tuesday China November Narendra held as negotiated dispute the leaders the first their meeting ever boundary date an two Brazil early 
13,met Fortaleza attend to Modi Xi Mr. minutes 80 extending minutes the Summit the scheduled 40 described what BRICS was discussion a frank candid covering range a issues 
13,visit Modi Mr. to China year this 
13,told officials Indian Trust the Press invited that Fortaleza India China had attend Modi to meeting leaders the Beijing November APEC 
13,possible It is visit that Modi will December 
13,reported said @narendramodi Prime PTI essential that Minister Xi Chinese maintaining peace tranquility was resolving issue the President Mr. Jinping officials other India PMO @PMOIndia border the pic.twitter.com-fBKGloFB3R their July 14 Modi Minister meeting 2014 
13,suggested Modi also the setting up route an pointed as additional yatra the he out undertaken that Kailash Mansarovar Tibet he had also pilgrimage the route the challenging current 
13,assured Xi Mr. Modi considered that this would be 
13,raised deficit The was Modi rising trade favour China reaching dol billion 29 year last 
18,gave administration The reminded after it to official an Modi Prime was agreed that Indian requested who Minister Narendra administration country his had Shanghai bank the named not previous -s headquarter to be public because talks the were not 
19,clears Victory India Modi setting up summit BRICS Fortaleza a July 16 bar UPDATED 01:50 new development bank IndiaToday.in 2014 join Modi IST hands President Jinping China Prime Minister Narendra Putin Russian Rousseff Brazil Zuma South Xi President Vladimir President Dilma African President Jacob photo the official summit 6th BRICS 
19,came agreement The meeting a Summit establishing bank the grouping the size an arrangement a five-nation launched which initial dollars billion 100 contingency reserve Modi Minister engagement his leaders global Narendra first multilateral 
19,Modi leaders countries BRICS 
19,said Hailing establishment the session the plenary benefit that bank the bank the would now member-nations only not CRA the the world the developing 
19,talks Modi Minister President Chinese Jinping Xi photo the Narendra official summit 6th BRICS 
19,Photo said Noting PTI looks he Summit that forward working leaders the it is his first BRICS bonds personal days the come to building 
19,said reformed that with reform the regime the should also be necessary so UNSC the WTO that regime an is arrangement a organizatgions internataional open trading strong global trading address that financial must aspirations the world the developing 
19,signed agreement The was ministers countries five Minister State Sitharaman Finance development the Nirmala presence the new CRA the Presidents China Russia Africa South Brazil host 
20,pitches Modi tolerance zero Times The said Deprecating yardsticks the terror FORTALEZA India Modi Prime put pressure collective different dealing terrorism global Minister Narendra Tuesday should be states deny to assumed which sanctuaries support terrorists statement a has proportions war-like seen reference a veiled neighbourhood India 
20,addressed engagement his summit the sixth was that first multilateral leaders world nations BRICS made which terrorism form any humanity zero-tolerance there he clear it should be it 
20,said persists weakness Global also economic 
20,said unite world the must one confront to decisively challenges global 
0,said Delhi Had meeting a July 15 | 2014 Modi IST Tuesday had that Modi IndiaToday.in New fruitful Jinping Chinese UPDATED 10:13 Prime Minister Narendra he meeting a Jinping Chinese President fruitful very President Xi Brazil 
0,said discussed We tweet a range a wide issues 
0,met discussed We Modi Prime Minister Jinping Chinese Brazil discussed issues various range a Narendra President Xi sidelines the need the wide pic.twitter.com-dL6n0p17TO issues Modi July 15 @narendramodi Summit the resolve to Earlier 2014 BRICS question the manner an boundary amicable 
1,meets Modi Jinping Xi says keen discuss to sought investment enhanced summit BRICS issue India-China meeting his Brazil sector India border Times The DELHI NEW Modi Prime Jinping Chinese infrastructure FORTALEZA India Brazil - Minister Narendra Tuesday called resolving amicably President Xi row the China boundary 
1,invited China meeting the Cooperation Asia-Pacific Economic APEC November 
1,set resolve If it would example an resolution peaceful India China could amicably question the world the conflict statement the boundary entire quoted telling Xi 
1,is Brazil attend to summit the sixth BRICS 
1,tweeted Earlier Tuesday had that he discussion a fruitful President the Chinese 
1,discussed We range a wide suggested Modi July 15 pic.twitter.com-dL6n0p17TO issues @narendramodi Modi also addition the keeping view 2014 route one difficulties the more Yatra the terrain Kailash-Mansarovar 
1,called also investment enhanced Chinese hoped resolved that sector the imbalance the is infrastructure India trade countries the two 
1,serve observed Modi Narendra agents catalytic prosperity Asian global leaders The have that Jinping Chinese Brazil two India China opportunities enormous President Xi meeting the forge to bilateral Fortaleza only not partnerships beneficial mutually also 
3,reported meeting a agency the official Modi Prime Xinhua news Narendra Brazil Xi invited member India to become a founding Bank the Asian Infrastructure Investment 
4,said sign that Chairperson bar School Studies International University Jawaharlal Acharya Alka Tuesday meeting Modi Indian is a good improving ties bilateral Business Standard News The Professor Associate Studies Chinese Nehru Jinping Chinese Prime Minister Narendra countries the Centre the President Xi two Studies East Asian 
4,time case this it is the first meeting that is him Jinping President personally 
4,raised From gathered what he has two issues three one routes being I have alternative Yatra the Kailash Mansarovar considered which Chinese the have positively 
5,meeting Modi Indian Monday night Prime Minister Narendra 
5,interaction meeting The was Modi Minister first summit-level China 80-minute 
8,Brazilian Rousseff President C summit the Dilma Putin Russia L Modi Narendra 2L Jinping China 2R Zuma Africa South 6th BRICS Brazil Fortaleza Prez Vladimir Prez Xi Prez Jacob 
10,told wish contrary the she reporters talks Modi Prime joining leaders other we democratize to Minister Narendra it make it representative possible 
10,opportunity meetings The are also another Modi present to himself world the 
12,told wish contrary the she reporters talks Modi Prime joining leaders other we democratise to Minister Narendra it make it representative possible 
13,visit Modi Mr. to China year this 
13,invited Jinping China visit Modi Minister to called resolution a President Xi Tuesday China November Narendra held as negotiated dispute the leaders the first their meeting ever boundary date an two Brazil early 
13,met Fortaleza attend to Modi Xi Mr. minutes 80 extending minutes the Summit the scheduled 40 described what BRICS was discussion a frank candid covering range a issues 
13,visit Modi Mr. to China year this 
13,told officials Indian Trust the Press invited that Fortaleza India China had attend Modi to meeting leaders the Beijing November APEC 
13,possible It is visit that Modi will December 
13,reported said @narendramodi Prime PTI essential that Minister Xi Chinese maintaining peace tranquility was resolving issue the President Mr. Jinping officials other India PMO @PMOIndia border the pic.twitter.com-fBKGloFB3R their July 14 Modi Minister meeting 2014 
13,suggested Modi also the setting up route an pointed as additional yatra the he out undertaken that Kailash Mansarovar Tibet he had also pilgrimage the route the challenging current 
13,assured Xi Mr. Modi considered that this would be 
13,raised deficit The was Modi rising trade favour China reaching dol billion 29 year last 
18,gave administration The reminded after it to official an Modi Prime was agreed that Indian requested who Minister Narendra administration country his had Shanghai bank the named not previous -s headquarter to be public because talks the were not 
19,clears Victory India Modi setting up summit BRICS Fortaleza a July 16 bar UPDATED 01:50 new development bank IndiaToday.in 2014 join Modi IST hands President Jinping China Prime Minister Narendra Putin Russian Rousseff Brazil Zuma South Xi President Vladimir President Dilma African President Jacob photo the official summit 6th BRICS 
19,came agreement The meeting a Summit establishing bank the grouping the size an arrangement a five-nation launched which initial dollars billion 100 contingency reserve Modi Minister engagement his leaders global Narendra first multilateral 
19,Modi leaders countries BRICS 
19,said Hailing establishment the session the plenary benefit that bank the bank the would now member-nations only not CRA the the world the developing 
19,talks Modi Minister President Chinese Jinping Xi photo the Narendra official summit 6th BRICS 
19,Photo said Noting PTI looks he Summit that forward working leaders the it is his first BRICS bonds personal days the come to building 
19,said reformed that with reform the regime the should also be necessary so UNSC the WTO that regime an is arrangement a organizatgions internataional open trading strong global trading address that financial must aspirations the world the developing 
19,signed agreement The was ministers countries five Minister State Sitharaman Finance development the Nirmala presence the new CRA the Presidents China Russia Africa South Brazil host 
20,pitches Modi tolerance zero Times The said Deprecating yardsticks the terror FORTALEZA India Modi Prime put pressure collective different dealing terrorism global Minister Narendra Tuesday should be states deny to assumed which sanctuaries support terrorists statement a has proportions war-like seen reference a veiled neighbourhood India 
20,addressed engagement his summit the sixth was that first multilateral leaders world nations BRICS made which terrorism form any humanity zero-tolerance there he clear it should be it 
20,said persists weakness Global also economic 
20,said unite world the must one confront to decisively challenges global 
0,said Delhi Had meeting a July 15 | 2014 Modi IST Tuesday had that Modi IndiaToday.in New fruitful Jinping Chinese UPDATED 10:13 Prime Minister Narendra he meeting a Jinping Chinese President fruitful very President Xi Brazil 
0,said discussed We tweet a range a wide issues 
0,met discussed We Modi Prime Minister Jinping Chinese Brazil discussed issues various range a Narendra President Xi sidelines the need the wide pic.twitter.com-dL6n0p17TO issues Modi July 15 @narendramodi Summit the resolve to Earlier 2014 BRICS question the manner an boundary amicable 
1,meets Modi Jinping Xi says keen discuss to sought investment enhanced summit BRICS issue India-China meeting his Brazil sector India border Times The DELHI NEW Modi Prime Jinping Chinese infrastructure FORTALEZA India Brazil - Minister Narendra Tuesday called resolving amicably President Xi row the China boundary 
1,invited China meeting the Cooperation Asia-Pacific Economic APEC November 
1,set resolve If it would example an resolution peaceful India China could amicably question the world the conflict statement the boundary entire quoted telling Xi 
1,is Brazil attend to summit the sixth BRICS 
1,tweeted Earlier Tuesday had that he discussion a fruitful President the Chinese 
1,discussed We range a wide suggested Modi July 15 pic.twitter.com-dL6n0p17TO issues @narendramodi Modi also addition the keeping view 2014 route one difficulties the more Yatra the terrain Kailash-Mansarovar 
1,called also investment enhanced Chinese hoped resolved that sector the imbalance the is infrastructure India trade countries the two 
1,serve observed Modi Narendra agents catalytic prosperity Asian global leaders The have that Jinping Chinese Brazil two India China opportunities enormous President Xi meeting the forge to bilateral Fortaleza only not partnerships beneficial mutually also 
3,reported meeting a agency the official Modi Prime Xinhua news Narendra Brazil Xi invited member India to become a founding Bank the Asian Infrastructure Investment 
4,said sign that Chairperson bar School Studies International University Jawaharlal Acharya Alka Tuesday meeting Modi Indian is a good improving ties bilateral Business Standard News The Professor Associate Studies Chinese Nehru Jinping Chinese Prime Minister Narendra countries the Centre the President Xi two Studies East Asian 
4,time case this it is the first meeting that is him Jinping President personally 
4,raised From gathered what he has two issues three one routes being I have alternative Yatra the Kailash Mansarovar considered which Chinese the have positively 
5,meeting Modi Indian Monday night Prime Minister Narendra 
5,interaction meeting The was Modi Minister first summit-level China 80-minute 
8,Brazilian Rousseff President C summit the Dilma Putin Russia L Modi Narendra 2L Jinping China 2R Zuma Africa South 6th BRICS Brazil Fortaleza Prez Vladimir Prez Xi Prez Jacob 
10,told wish contrary the she reporters talks Modi Prime joining leaders other we democratize to Minister Narendra it make it representative possible 
10,opportunity meetings The are also another Modi present to himself world the 
12,told wish contrary the she reporters talks Modi Prime joining leaders other we democratise to Minister Narendra it make it representative possible 
13,visit Modi Mr. to China year this 
13,invited Jinping China visit Modi Minister to called resolution a President Xi Tuesday China November Narendra held as negotiated dispute the leaders the first their meeting ever boundary date an two Brazil early 
13,met Fortaleza attend to Modi Xi Mr. minutes 80 extending minutes the Summit the scheduled 40 described what BRICS was discussion a frank candid covering range a issues 
